Accident ID,Location,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause,DayOfWeek,Month,Hour,Cluster
150abc5a,"Beijing, China",-56.4361,177.335742,Snow,Icy,2,10,Reckless Driving,3,3,21,0
273d355c,"Tokyo, Japan",-29.799539,-6.139004,Rain,Wet,1,10,Drunk Driving,6,3,9,0
d859c596,"New York, USA",33.14842,-67.183748,Storm,Icy,1,1,Mechanical Failure,6,12,13,3
c2cf98d3,"London, UK",-26.596068,9.821873,Rain,Wet,4,7,Reckless Driving,5,3,13,2
90b8b428,"Beijing, China",57.208051,66.106501,Fog,Wet,3,0,Weather Conditions,3,11,14,1
d4c9ddb7,"Berlin, Germany",23.990018,-14.790071,Clear,Gravel,5,7,Reckless Driving,2,1,0,2
56447fac,"Paris, France",-34.565904,-163.157661,Clear,Wet,3,8,Mechanical Failure,4,3,22,2
fd91ec8d,"Toronto, Canada",-32.583199,162.839838,Snow,Dry,2,0,Drunk Driving,1,5,9,0
3b5c2fc0,"London, UK",-4.921082,118.155922,Rain,Icy,5,4,Mechanical Failure,3,9,4,1
5cd02310,"Sydney, Australia",41.373457,31.677255,Clear,Wet,4,1,Mechanical Failure,4,3,7,1
fea2ce63,"São Paulo, Brazil",86.821756,171.249397,Clear,Snowy,2,0,Reckless Driving,2,10,18,3
7e1b6d16,"Mumbai, India",-26.648598,130.721216,Hail,Dry,2,8,Mechanical Failure,0,1,20,0
2ef098ea,"Sydney, Australia",-12.654254,-149.61946,Clear,Dry,4,7,Drunk Driving,3,9,9,2
19aa91a9,"Toronto, Canada",34.287073,139.259085,Storm,Snowy,2,5,Distracted Driving,1,11,3,3
346c64ae,"Mumbai, India",79.671844,-66.73905,Rain,Gravel,5,9,Speeding,4,11,21,2
22c88c26,"Mumbai, India",-24.990589,152.231476,Rain,Dry,5,0,Weather Conditions,5,2,5,1
f80e57f2,"New York, USA",33.141304,34.246969,Hail,Icy,5,8,Mechanical Failure,3,12,4,2
60534101,"Mumbai, India",79.17063,-54.385261,Rain,Snowy,5,9,Drunk Driving,4,12,8,2
c12907d3,"New York, USA",-70.803907,52.28541,Clear,Snowy,2,5,Weather Conditions,6,12,2,0
6464358b,"Sydney, Australia",49.608177,-127.649122,Storm,Gravel,4,0,Drunk Driving,2,2,18,1
9a4dc01b,"São Paulo, Brazil",-10.921881,116.679787,Rain,Under Construction,4,9,Distracted Driving,2,12,19,2
b420cb55,"Paris, France",-67.433412,5.846587,Clear,Gravel,2,6,Reckless Driving,3,9,0,0
941b08cd,"São Paulo, Brazil",-89.702413,170.182266,Fog,Gravel,5,0,Weather Conditions,3,6,0,1
a70ef964,"Mumbai, India",63.985697,75.609192,Hail,Icy,3,6,Drunk Driving,5,7,18,3
b2263c9c,"Tokyo, Japan",73.624491,33.561162,Clear,Under Construction,3,4,Reckless Driving,6,1,13,3
2ead6c5c,"Paris, France",72.270439,12.673056,Snow,Snowy,1,3,Weather Conditions,2,10,1,3
d100f5ea,"Berlin, Germany",72.325362,-19.866341,Fog,Under Construction,1,5,Reckless Driving,3,3,16,3
d550209d,"London, UK",8.538408,-80.438822,Rain,Icy,4,6,Weather Conditions,6,6,12,2
b1f1bff7,"Tokyo, Japan",19.47926,122.44538,Snow,Snowy,3,8,Weather Conditions,0,11,1,2
a770766d,"Beijing, China",-33.977064,96.874605,Rain,Gravel,2,0,Mechanical Failure,0,11,5,0
62c33a9a,"Tokyo, Japan",32.620462,144.701603,Snow,Snowy,4,9,Speeding,3,1,5,2
5670f805,"New York, USA",-47.09645,47.181338,Hail,Under Construction,3,7,Drunk Driving,5,10,2,2
ef0975c6,"London, UK",-53.016123,89.581834,Rain,Icy,5,1,Distracted Driving,4,12,17,1
2475f2c0,"São Paulo, Brazil",22.105006,24.396032,Hail,Gravel,2,10,Reckless Driving,5,6,20,3
52b03ddd,"New York, USA",-62.931272,10.461143,Storm,Icy,4,3,Speeding,5,4,22,0
211aa7ca,"Toronto, Canada",28.139058,114.718057,Hail,Snowy,3,3,Weather Conditions,5,6,14,1
b4347136,"Mumbai, India",13.067012,-121.200157,Snow,Wet,3,4,Drunk Driving,5,6,7,1
2419c0d8,"Mumbai, India",33.504029,81.610295,Storm,Under Construction,1,7,Weather Conditions,4,12,20,3
afde2be4,"Mumbai, India",-4.917353,176.38041,Rain,Wet,3,9,Mechanical Failure,1,7,21,2
ab7a95d5,"Sydney, Australia",6.820827,96.964715,Clear,Icy,5,3,Reckless Driving,3,4,7,1
27fdf638,"Toronto, Canada",-84.684176,-3.939146,Storm,Gravel,1,4,Weather Conditions,5,8,6,0
ab91caa8,"Tokyo, Japan",73.221962,-78.887367,Fog,Under Construction,2,0,Weather Conditions,5,9,20,3
911dedfb,"Berlin, Germany",-63.418457,30.472286,Rain,Under Construction,2,3,Weather Conditions,4,11,22,0
f2f8955d,"London, UK",63.134327,120.408405,Hail,Dry,2,9,Distracted Driving,6,12,19,3
367ee496,"Mumbai, India",68.268917,86.092665,Hail,Snowy,4,2,Speeding,5,1,13,1
6f4180f9,"Sydney, Australia",-65.246585,8.923042,Clear,Wet,2,0,Drunk Driving,2,5,14,0
e63e5bc1,"Mumbai, India",-54.417228,-35.435452,Clear,Under Construction,2,8,Reckless Driving,5,5,2,0
c4c4f218,"Berlin, Germany",31.308577,-159.091067,Rain,Snowy,3,10,Distracted Driving,0,10,12,2
1e426427,"Sydney, Australia",73.963216,141.855222,Storm,Dry,5,6,Reckless Driving,4,8,1,2
0bcf6338,"London, UK",-37.274281,7.519431,Clear,Wet,2,1,Drunk Driving,1,11,7,0
a25c5c12,"New York, USA",-52.812503,-40.314317,Snow,Wet,2,10,Speeding,6,7,12,0
adc14081,"Mumbai, India",-2.6968,48.028936,Storm,Gravel,2,4,Distracted Driving,1,5,17,0
732ba28d,"London, UK",-38.649864,128.723713,Hail,Wet,2,5,Speeding,1,12,1,0
77fcf95e,"New York, USA",3.61611,19.252089,Fog,Snowy,1,0,Mechanical Failure,4,9,20,0
549720fe,"London, UK",0.007385,-58.00299,Hail,Gravel,3,8,Mechanical Failure,5,11,16,2
40c67b8f,"Beijing, China",-25.500876,-151.175814,Storm,Wet,2,7,Drunk Driving,3,5,11,0
7b12ce7e,"Toronto, Canada",-38.469992,-44.56848,Storm,Icy,1,1,Reckless Driving,2,1,12,0
b8954296,"Berlin, Germany",-56.541406,-5.106935,Storm,Under Construction,3,8,Distracted Driving,0,9,13,0
ffe649b5,"Beijing, China",79.534537,4.717697,Snow,Under Construction,5,8,Drunk Driving,6,10,6,2
39fd0229,"Berlin, Germany",37.193397,125.665039,Snow,Under Construction,4,7,Reckless Driving,1,1,10,2
30473df7,"Paris, France",83.219881,99.871973,Clear,Wet,5,2,Speeding,0,11,4,1
a95491e4,"Sydney, Australia",-45.503118,35.05307,Clear,Dry,4,10,Weather Conditions,6,1,19,2
63a48489,"Tokyo, Japan",80.205821,86.688379,Storm,Dry,5,6,Mechanical Failure,0,7,10,1
7b25613b,"Mumbai, India",26.46255,76.492227,Snow,Dry,3,3,Speeding,3,1,15,1
b1f7c8d1,"Toronto, Canada",67.488172,-72.589172,Hail,Under Construction,5,1,Reckless Driving,0,12,2,1
515f9bd2,"Berlin, Germany",85.62822,69.850827,Storm,Wet,2,3,Drunk Driving,6,12,0,3
b4fd6205,"Mumbai, India",-82.679211,-122.724876,Storm,Snowy,3,1,Weather Conditions,6,4,12,0
df60e4ee,"New York, USA",-5.50391,169.560926,Fog,Gravel,3,8,Weather Conditions,2,3,16,2
17828855,"São Paulo, Brazil",20.20161,-111.237514,Hail,Under Construction,3,0,Reckless Driving,5,8,2,1
83d69020,"São Paulo, Brazil",63.791607,77.493183,Storm,Wet,4,0,Speeding,3,8,7,1
9580d511,"Sydney, Australia",44.717466,-124.924565,Snow,Snowy,1,3,Weather Conditions,5,6,2,3
dd5be0e1,"Beijing, China",78.636455,-121.976578,Storm,Dry,4,5,Drunk Driving,2,1,17,3
8446c5e7,"Beijing, China",-20.622172,36.715468,Fog,Dry,1,6,Distracted Driving,1,9,10,3
637287ee,"Beijing, China",-54.730151,114.565093,Hail,Gravel,3,7,Reckless Driving,5,7,2,2
6d21994b,"Mumbai, India",36.343567,120.083377,Snow,Icy,3,7,Speeding,6,3,16,3
25876e54,"Tokyo, Japan",-63.524059,1.881832,Storm,Dry,4,8,Reckless Driving,2,3,23,2
60c37aaf,"Toronto, Canada",-80.539975,-36.939189,Storm,Wet,4,7,Drunk Driving,1,7,3,2
bc6b4cf1,"Toronto, Canada",30.845971,-78.507974,Clear,Gravel,2,3,Mechanical Failure,3,9,10,3
b0db5193,"London, UK",40.173503,171.62009,Fog,Gravel,3,7,Speeding,0,4,7,3
b2e60bc9,"Paris, France",70.297995,123.648227,Hail,Gravel,1,7,Reckless Driving,1,5,18,3
832f04df,"London, UK",57.031871,177.695308,Fog,Snowy,3,2,Reckless Driving,0,5,15,1
02a2d394,"Sydney, Australia",52.398469,29.320751,Clear,Gravel,1,0,Speeding,1,1,17,3
5cb52a54,"Beijing, China",-61.622636,-10.241511,Rain,Gravel,5,4,Mechanical Failure,4,6,4,1
8a3f9270,"Beijing, China",-56.117536,-11.11664,Hail,Wet,5,10,Weather Conditions,0,5,2,2
3f90b2ad,"Beijing, China",20.379857,-25.009992,Snow,Under Construction,3,2,Reckless Driving,1,7,10,1
93f8824d,"London, UK",87.731944,-127.05371,Snow,Dry,3,6,Speeding,5,1,4,3
799be70c,"Sydney, Australia",-17.657756,56.794084,Hail,Gravel,4,2,Speeding,2,6,4,1
b1d73e74,"Toronto, Canada",-13.440245,-173.653242,Storm,Dry,1,3,Weather Conditions,6,7,13,0
cb01ffa8,"Beijing, China",26.838495,-9.014732,Hail,Wet,1,0,Weather Conditions,1,8,17,3
84960cbd,"Beijing, China",-59.56729,-171.037862,Rain,Dry,4,10,Drunk Driving,4,9,23,2
ad9628dc,"Beijing, China",-44.611911,8.18701,Hail,Wet,5,9,Reckless Driving,2,10,4,2
a2888f99,"Tokyo, Japan",-7.325776,26.045644,Fog,Gravel,3,4,Weather Conditions,1,1,13,1
e9aab0b1,"London, UK",52.909878,166.988779,Clear,Icy,3,2,Distracted Driving,0,7,7,1
93aaddd0,"Mumbai, India",48.449897,154.828864,Snow,Wet,5,4,Speeding,1,10,5,1
b27f4f5b,"Mumbai, India",60.39066,-31.449427,Fog,Icy,2,2,Mechanical Failure,5,10,3,3
13f70307,"Sydney, Australia",-21.972333,-17.914328,Rain,Icy,4,3,Speeding,4,9,9,1
0794a1e3,"São Paulo, Brazil",78.644485,44.496072,Clear,Gravel,5,3,Speeding,3,9,12,1
4a812cb4,"Mumbai, India",-48.621615,50.522308,Clear,Dry,4,7,Drunk Driving,4,8,14,2
fbe96b4a,"São Paulo, Brazil",32.891594,-20.729339,Fog,Gravel,5,8,Distracted Driving,5,6,22,2
3271dc15,"Paris, France",-37.741124,18.102185,Rain,Icy,1,9,Speeding,0,5,0,0
cd72279e,"Tokyo, Japan",87.822919,39.608909,Storm,Snowy,1,5,Weather Conditions,0,10,9,3
c6e371e1,"Sydney, Australia",-5.333445,-146.795388,Clear,Icy,3,5,Speeding,6,11,20,1
0d2bc792,"Mumbai, India",-22.223867,-32.940291,Clear,Gravel,2,9,Weather Conditions,2,9,1,2
d940ab73,"New York, USA",-33.519452,120.605066,Snow,Icy,4,3,Drunk Driving,2,2,10,1
fbf3e73d,"Mumbai, India",-85.134537,-134.577618,Rain,Gravel,2,3,Weather Conditions,4,10,7,0
e0b909af,"London, UK",-10.807289,-165.471459,Snow,Under Construction,2,3,Drunk Driving,1,8,3,0
0cc400b2,"New York, USA",-46.212592,63.634906,Rain,Dry,1,8,Distracted Driving,0,3,14,0
bddd3e6e,"Sydney, Australia",-62.207031,137.426424,Fog,Gravel,3,1,Drunk Driving,5,7,16,0
1352b6fd,"London, UK",53.683242,44.448379,Clear,Icy,4,1,Mechanical Failure,3,3,1,1
541d5c1a,"Beijing, China",18.788137,79.165227,Clear,Dry,2,3,Drunk Driving,5,8,16,3
b0b40332,"Beijing, China",51.813888,-147.845484,Fog,Snowy,2,0,Weather Conditions,0,1,19,3
b348850a,"Toronto, Canada",-25.997929,53.165495,Hail,Under Construction,3,8,Mechanical Failure,3,5,0,2
0b7c2a54,"Beijing, China",-21.860597,-50.399131,Hail,Icy,5,7,Distracted Driving,5,11,10,2
074d915e,"São Paulo, Brazil",-55.642479,171.703201,Fog,Gravel,4,6,Mechanical Failure,2,6,20,2
d7140361,"Toronto, Canada",-14.750834,-124.176756,Clear,Under Construction,2,10,Reckless Driving,2,6,13,2
96dc632a,"Sydney, Australia",-64.54367,-110.76709,Storm,Icy,1,9,Mechanical Failure,5,2,11,0
a827dcac,"São Paulo, Brazil",-20.842103,115.881167,Storm,Gravel,1,2,Reckless Driving,1,7,15,0
da930fb0,"São Paulo, Brazil",33.355439,-96.427815,Rain,Gravel,4,0,Weather Conditions,0,1,2,1
b2376a78,"Paris, France",-54.094822,-110.693425,Rain,Icy,1,2,Distracted Driving,5,7,7,0
13cc188f,"London, UK",13.034947,-155.450968,Rain,Icy,5,7,Mechanical Failure,2,10,19,2
e7b062d6,"Berlin, Germany",-4.951472,-130.976263,Rain,Snowy,2,6,Drunk Driving,2,3,11,0
adf4a8b4,"São Paulo, Brazil",-6.216929,159.928782,Hail,Dry,3,3,Mechanical Failure,0,11,13,1
819f9afb,"Mumbai, India",-26.654487,49.413261,Snow,Snowy,3,4,Speeding,0,2,11,0
57d04bd2,"Tokyo, Japan",-66.841121,-52.222758,Rain,Gravel,1,5,Mechanical Failure,4,9,12,0
8db9475e,"New York, USA",-62.486211,20.364944,Rain,Gravel,5,6,Weather Conditions,1,11,6,2
c2c94136,"Berlin, Germany",-28.027293,126.983252,Fog,Gravel,2,3,Weather Conditions,3,10,16,0
7639001a,"Berlin, Germany",-2.522391,177.890586,Rain,Dry,2,0,Mechanical Failure,3,12,0,1
963b548e,"London, UK",48.807932,-122.332385,Hail,Wet,1,7,Mechanical Failure,0,9,15,3
84052a47,"Sydney, Australia",3.6275,23.572932,Storm,Under Construction,3,2,Speeding,5,6,22,1
dc5110d2,"São Paulo, Brazil",17.727878,17.88962,Rain,Gravel,4,10,Distracted Driving,2,11,21,2
61520356,"Paris, France",0.751641,86.131632,Hail,Dry,1,6,Reckless Driving,5,9,11,3
b8bd5c5a,"Beijing, China",-47.075674,-30.996585,Storm,Wet,5,0,Drunk Driving,0,11,10,1
91b9d588,"São Paulo, Brazil",-78.890191,-158.001123,Clear,Snowy,1,2,Reckless Driving,1,3,3,0
211a25ff,"Berlin, Germany",63.590568,108.023461,Clear,Gravel,5,7,Weather Conditions,3,3,13,2
c4be6579,"Berlin, Germany",-28.167322,159.789677,Storm,Wet,1,0,Reckless Driving,1,11,12,0
f21df679,"Paris, France",-79.739229,30.270021,Fog,Snowy,4,5,Reckless Driving,0,3,23,0
9d3274c9,"London, UK",29.511456,-155.451561,Hail,Under Construction,4,2,Distracted Driving,2,7,21,1
0f30e909,"Tokyo, Japan",52.623604,70.807266,Snow,Dry,2,8,Distracted Driving,6,1,1,3
140856d2,"Tokyo, Japan",-62.547722,146.891797,Fog,Icy,2,0,Mechanical Failure,2,2,11,0
b808cc34,"Mumbai, India",79.638267,-26.709417,Clear,Wet,4,1,Mechanical Failure,3,11,19,1
da02992a,"Mumbai, India",-38.167936,113.138417,Clear,Gravel,2,10,Mechanical Failure,2,7,5,2
10d58fde,"London, UK",-16.671364,-81.922412,Fog,Snowy,5,1,Mechanical Failure,1,6,12,1
ada0c621,"Berlin, Germany",51.372144,-73.926283,Hail,Gravel,4,10,Distracted Driving,2,7,9,2
f97db245,"Toronto, Canada",-65.931814,121.545571,Hail,Gravel,5,8,Distracted Driving,1,10,23,2
6d3ac262,"Sydney, Australia",-53.436055,66.621147,Storm,Wet,1,9,Drunk Driving,2,4,6,0
c65a6ba3,"London, UK",46.782547,9.91243,Fog,Gravel,3,0,Speeding,3,3,5,1
39ce4388,"Tokyo, Japan",-80.580102,139.538649,Hail,Wet,1,4,Mechanical Failure,3,5,3,0
f7f7720f,"Paris, France",52.756102,-121.893306,Fog,Snowy,1,2,Reckless Driving,3,1,20,3
ef65df86,"Toronto, Canada",-85.133134,55.155186,Snow,Dry,1,5,Distracted Driving,3,6,6,0
c460f3d4,"Toronto, Canada",-21.467928,-176.985751,Snow,Wet,1,8,Mechanical Failure,4,12,1,0
ed9e648b,"Berlin, Germany",-41.072281,44.497399,Fog,Dry,5,5,Speeding,1,11,16,1
416e41b5,"Sydney, Australia",71.075441,-66.202379,Clear,Wet,5,4,Mechanical Failure,3,8,0,1
f920c05c,"Sydney, Australia",0.221781,-103.358091,Snow,Under Construction,3,7,Mechanical Failure,5,3,16,2
6ad11d8c,"New York, USA",-19.582443,-33.82086,Fog,Icy,2,10,Drunk Driving,1,5,1,2
bd8c89d6,"Beijing, China",15.312556,-111.363086,Clear,Icy,1,10,Mechanical Failure,3,4,12,3
9507201d,"São Paulo, Brazil",-79.073032,118.415719,Clear,Under Construction,5,3,Speeding,2,9,6,1
3864a61c,"New York, USA",12.788138,-125.304417,Storm,Wet,5,9,Weather Conditions,0,1,19,2
5713fa66,"Beijing, China",-15.684298,92.138055,Fog,Snowy,1,0,Drunk Driving,3,2,1,0
f1f1886e,"Mumbai, India",-43.744609,170.709202,Snow,Snowy,3,7,Reckless Driving,1,2,9,0
310df491,"Sydney, Australia",15.011066,27.713035,Hail,Wet,2,3,Reckless Driving,0,5,20,0
2edfab3a,"Mumbai, India",-58.931154,-121.308311,Clear,Dry,4,7,Speeding,4,2,18,2
982e4f3b,"Tokyo, Japan",-20.529519,99.967034,Fog,Snowy,4,10,Distracted Driving,4,11,15,2
40d5f72a,"Toronto, Canada",-45.861945,90.611479,Hail,Under Construction,4,0,Drunk Driving,4,4,14,1
f8adf975,"New York, USA",37.152855,17.787267,Fog,Snowy,5,8,Speeding,0,9,17,2
639dfa8c,"Mumbai, India",82.375367,-49.997397,Snow,Snowy,4,6,Reckless Driving,3,11,20,3
e6fdb955,"Toronto, Canada",-81.972597,149.108263,Fog,Dry,1,9,Drunk Driving,6,2,20,0
ae21cd1d,"Berlin, Germany",-31.122654,-45.046162,Clear,Dry,4,2,Weather Conditions,5,6,4,1
67d8df76,"Berlin, Germany",-47.803133,-151.258211,Rain,Snowy,5,9,Distracted Driving,6,1,8,2
8704e122,"Berlin, Germany",40.464784,-24.895405,Clear,Icy,1,1,Reckless Driving,2,10,6,3
b142f46d,"Tokyo, Japan",73.022303,74.21061,Storm,Gravel,2,4,Mechanical Failure,0,6,14,3
306f71bb,"Berlin, Germany",22.454906,-80.731156,Hail,Wet,3,4,Speeding,2,7,2,3
ba8d448a,"São Paulo, Brazil",-21.212857,-21.627065,Snow,Wet,4,4,Reckless Driving,0,8,4,1
2bc708ed,"New York, USA",-51.988391,-143.935523,Snow,Gravel,5,2,Speeding,2,1,6,1
34d73045,"Berlin, Germany",-84.058429,-173.651188,Snow,Icy,3,1,Speeding,2,12,3,0
8ba17814,"São Paulo, Brazil",-28.035305,178.710408,Hail,Dry,2,10,Weather Conditions,1,8,10,2
d6ef7539,"Beijing, China",-74.905722,56.011281,Rain,Icy,3,9,Mechanical Failure,3,2,2,2
c43247ea,"Tokyo, Japan",-49.706165,-71.590573,Storm,Under Construction,3,0,Speeding,1,9,23,0
91fa1859,"Toronto, Canada",-25.004278,134.648609,Snow,Gravel,5,3,Drunk Driving,4,9,18,1
7513fb3c,"São Paulo, Brazil",52.152361,46.617496,Rain,Under Construction,1,4,Reckless Driving,2,11,12,3
78f0912a,"Mumbai, India",79.139181,-55.733993,Snow,Under Construction,4,10,Weather Conditions,3,8,8,2
b0cbbc4b,"Mumbai, India",64.78817,-150.79343,Rain,Wet,5,4,Reckless Driving,3,4,12,1
ccda101e,"São Paulo, Brazil",-23.009051,93.676846,Snow,Under Construction,2,9,Speeding,6,12,1,2
8b438393,"Tokyo, Japan",32.709135,110.307932,Clear,Gravel,3,6,Mechanical Failure,2,5,5,3
c93dbb67,"New York, USA",-43.994415,0.758121,Rain,Wet,4,1,Weather Conditions,2,4,3,1
94499400,"Mumbai, India",-73.584817,-174.212216,Fog,Wet,2,10,Distracted Driving,4,9,21,0
6d63b3d2,"London, UK",-73.012617,-179.961984,Storm,Icy,4,1,Distracted Driving,5,7,19,1
c5ad21e5,"São Paulo, Brazil",59.38771,-155.975512,Hail,Under Construction,4,7,Reckless Driving,2,6,6,2
e1fc041a,"Tokyo, Japan",64.574505,111.967173,Rain,Dry,5,4,Reckless Driving,3,1,7,1
37142493,"Beijing, China",31.865085,-138.863195,Hail,Icy,2,7,Distracted Driving,2,6,9,3
2fd254d9,"Sydney, Australia",71.923843,10.331627,Clear,Under Construction,4,1,Distracted Driving,0,8,9,1
76a8ed36,"London, UK",-46.39433,164.843264,Hail,Under Construction,5,2,Mechanical Failure,1,9,19,1
154a9996,"London, UK",-43.306891,151.166915,Storm,Dry,4,4,Mechanical Failure,3,1,0,2
a890c7b4,"Paris, France",9.01672,91.860868,Clear,Icy,2,8,Drunk Driving,3,3,23,3
ea0bcf0b,"Beijing, China",42.238176,48.445258,Fog,Wet,3,7,Mechanical Failure,3,6,3,3
0b726a97,"London, UK",-3.639728,13.852563,Fog,Dry,4,8,Distracted Driving,0,10,12,2
f2052e9f,"São Paulo, Brazil",-43.273575,-1.579671,Hail,Icy,5,8,Speeding,1,6,11,2
2ba4d1c4,"Mumbai, India",-78.403889,-175.384777,Rain,Wet,5,1,Weather Conditions,1,9,10,1
970a19cc,"New York, USA",-59.656074,75.801396,Clear,Gravel,2,0,Weather Conditions,3,10,5,0
651ab64d,"Berlin, Germany",-4.643398,-178.938579,Rain,Gravel,5,3,Mechanical Failure,6,6,0,1
79a6be01,"Beijing, China",8.976879,-64.335329,Clear,Dry,4,3,Distracted Driving,6,1,8,1
1468575f,"Paris, France",-78.711292,-130.40772,Fog,Under Construction,5,9,Drunk Driving,2,8,9,2
b6e2e535,"Sydney, Australia",21.994817,146.81686,Storm,Dry,1,5,Weather Conditions,3,5,23,3
61137389,"Tokyo, Japan",-58.025506,123.335814,Rain,Under Construction,4,2,Reckless Driving,4,6,1,1
6777746c,"Berlin, Germany",58.328411,179.430257,Hail,Wet,2,0,Reckless Driving,4,2,3,3
7d553a2a,"Beijing, China",-71.211643,-132.927369,Rain,Gravel,3,10,Reckless Driving,2,12,4,2
094bc508,"Paris, France",65.807158,110.477842,Fog,Icy,1,7,Weather Conditions,5,10,20,3
4b5abff1,"Toronto, Canada",-72.093064,-7.161588,Fog,Gravel,2,0,Speeding,6,3,3,0
e7f3d52d,"London, UK",-32.919137,-111.830611,Clear,Dry,1,10,Mechanical Failure,6,2,22,0
61d25eab,"Paris, France",-34.411374,-99.456633,Fog,Gravel,1,4,Drunk Driving,1,5,10,0
996b1c37,"Paris, France",87.41392,-6.919522,Clear,Dry,3,3,Distracted Driving,5,6,11,3
4c313265,"Tokyo, Japan",10.117034,82.246482,Storm,Under Construction,5,5,Reckless Driving,5,10,7,1
03fc7e72,"London, UK",-34.74583,164.977957,Rain,Icy,2,3,Drunk Driving,5,12,18,0
59a25bef,"Paris, France",-87.176759,28.281023,Clear,Gravel,2,0,Drunk Driving,2,3,19,0
8ef953df,"Paris, France",81.103872,170.347974,Rain,Snowy,3,7,Reckless Driving,4,3,15,3
643be0f5,"London, UK",47.866398,-96.722071,Clear,Icy,5,5,Distracted Driving,5,1,2,1
6ff25b6e,"Tokyo, Japan",-73.883612,-13.849864,Clear,Dry,5,9,Reckless Driving,3,12,1,2
1df5b36a,"Sydney, Australia",-51.055691,21.743521,Clear,Wet,4,0,Weather Conditions,6,12,2,1
039862b6,"Mumbai, India",-85.638286,-41.811219,Storm,Dry,3,8,Weather Conditions,0,3,8,0
04a4eb8b,"Tokyo, Japan",-65.017696,-171.141803,Hail,Gravel,4,10,Speeding,0,3,10,2
dddaf2dc,"Tokyo, Japan",-50.725253,-166.925876,Snow,Snowy,5,8,Distracted Driving,0,3,13,2
bbb497ee,"Beijing, China",69.725432,-151.447704,Rain,Icy,3,9,Mechanical Failure,3,6,8,3
8d5e7201,"Tokyo, Japan",39.558497,-98.220794,Storm,Gravel,5,5,Reckless Driving,2,5,19,1
44af52ed,"Mumbai, India",-56.739111,13.348466,Fog,Dry,3,7,Weather Conditions,5,2,14,2
b9a22e19,"Berlin, Germany",63.818718,22.404837,Rain,Snowy,3,1,Mechanical Failure,6,2,16,1
878a861b,"Beijing, China",-87.995547,-45.502034,Snow,Wet,2,8,Mechanical Failure,5,3,5,0
4e1fc046,"Tokyo, Japan",14.904491,158.418111,Fog,Dry,5,1,Speeding,0,3,15,1
f4cb7e3e,"São Paulo, Brazil",-66.365541,46.836573,Clear,Wet,3,10,Distracted Driving,2,9,13,2
bea395b2,"London, UK",75.094476,144.068666,Clear,Snowy,2,6,Mechanical Failure,1,8,20,3
7f02a795,"Beijing, China",-46.544094,-13.332395,Storm,Dry,3,10,Reckless Driving,6,12,3,2
c126754b,"São Paulo, Brazil",18.854338,-104.878117,Clear,Dry,4,0,Weather Conditions,5,1,8,1
6ac5c7fd,"Mumbai, India",8.792534,150.701781,Snow,Snowy,5,7,Mechanical Failure,6,5,2,2
7db6241d,"São Paulo, Brazil",79.898554,8.089062,Storm,Under Construction,3,0,Reckless Driving,3,10,21,1
cfad22ea,"Toronto, Canada",-25.948738,117.114699,Rain,Gravel,3,4,Weather Conditions,5,5,23,0
c47f76af,"São Paulo, Brazil",-19.619098,-28.112276,Storm,Icy,5,0,Distracted Driving,1,3,10,1
a3d5a44a,"Beijing, China",-42.213604,-81.616086,Rain,Under Construction,3,4,Weather Conditions,4,12,7,0
e364c100,"Tokyo, Japan",27.042818,-145.34172,Hail,Dry,2,4,Reckless Driving,6,10,22,3
605855de,"Beijing, China",-7.613309,-111.24388,Snow,Icy,4,10,Speeding,1,6,18,2
80658271,"Toronto, Canada",36.065623,-121.929694,Fog,Under Construction,3,3,Speeding,1,5,19,1
167b07c1,"Beijing, China",6.0021,-22.446718,Clear,Snowy,1,0,Weather Conditions,5,7,21,0
66e263f5,"Beijing, China",-46.429948,52.112044,Rain,Dry,4,2,Distracted Driving,4,5,19,1
3549a132,"Toronto, Canada",56.22423,-67.890714,Hail,Dry,4,0,Drunk Driving,3,5,18,1
0b0e4105,"Mumbai, India",-21.372698,54.802784,Storm,Gravel,5,1,Distracted Driving,5,6,11,1
ae6f7adb,"New York, USA",-83.275606,48.72755,Clear,Icy,4,0,Weather Conditions,3,12,6,1
c67ecfde,"Paris, France",-19.993629,21.591681,Clear,Snowy,4,0,Reckless Driving,3,2,19,1
68d10ae7,"Sydney, Australia",-46.290805,-93.14821,Hail,Snowy,3,5,Speeding,3,12,12,0
ec4cc487,"Mumbai, India",32.430627,-11.52422,Clear,Under Construction,2,5,Speeding,5,11,0,3
43efe6d0,"Tokyo, Japan",50.750903,46.634139,Hail,Under Construction,4,6,Reckless Driving,3,11,7,2
6c7d8579,"Mumbai, India",76.08031,59.884934,Rain,Snowy,1,0,Speeding,0,8,16,3
53abe235,"London, UK",3.42031,30.434811,Hail,Snowy,4,1,Reckless Driving,6,7,22,1
4b7a236b,"Mumbai, India",-59.690449,-46.419472,Hail,Under Construction,4,8,Speeding,1,3,22,2
bd2526a5,"Paris, France",-20.119091,18.160296,Hail,Dry,2,9,Distracted Driving,6,5,13,2
d833bf78,"Mumbai, India",-63.124757,-130.489834,Storm,Dry,3,5,Mechanical Failure,4,8,23,0
9745795a,"Beijing, China",-58.897188,93.509788,Hail,Under Construction,2,0,Weather Conditions,4,3,21,0
